Country,start_year,start_age,current_age,gender,mortality 
IND,2088,-4,69,female,0.018626578
IND,2088,-4,69,male,0.023388255
IND,2089,-4,70,female,0.018398879
IND,2089,-4,70,male,0.023126539
IND,2090,-4,71,female,0.018173963
IND,2090,-4,71,male,0.022867747
IND,2091,-4,72,female,0.017951801
IND,2091,-4,72,male,0.022611856
IND,2092,-4,73,female,0.017732354
IND,2092,-4,73,male,0.022358824
IND,2093,-4,74,female,0.017515583
IND,2093,-4,74,male,0.022108627
IND,2094,-4,75,female,0.027367895
IND,2094,-4,75,male,0.034967456
IND,2095,-4,76,female,0.027055293
IND,2095,-4,76,male,0.034614209
IND,2096,-4,77,female,0.026746269
IND,2096,-4,77,male,0.034264538
IND,2097,-4,78,female,0.026440768
IND,2097,-4,78,male,0.033918392
IND,2098,-4,79,female,0.02613876
IND,2098,-4,79,male,0.033575743
IND,2099,-4,80,female,0.047287181
IND,2099,-4,80,male,0.039145671
IND,2100,-4,81,female,0.04687215
IND,2100,-4,81,male,0.038663145
IND,2101,-4,82,female,0.046460763
IND,2101,-4,82,male,0.038186569
IND,2102,-4,83,female,0.046052989
IND,2102,-4,83,male,0.037715867
IND,2103,-4,84,female,0.04564878
IND,2103,-4,84,male,0.037250973
IND,2104,-4,85,female,0.078536421
IND,2104,-4,85,male,0.055357344
IND,2105,-4,86,female,0.077992566
IND,2105,-4,86,male,0.054706987
IND,2106,-4,87,female,0.077452496
IND,2106,-4,87,male,0.054064266
IND,2107,-4,88,female,0.076916151
IND,2107,-4,88,male,0.053429101
IND,2108,-4,89,female,0.076383539
IND,2108,-4,89,male,0.052801397
IND,2109,-4,90,female,0.128190801
IND,2109,-4,90,male,0.078658096
IND,2110,-4,91,female,0.127529114
IND,2110,-4,91,male,0.077799201
IND,2111,-4,92,female,0.126870841
IND,2111,-4,92,male,0.076949678
IND,2112,-4,93,female,0.126215965
IND,2112,-4,93,male,0.076109439
IND,2113,-4,94,female,0.125564471
IND,2113,-4,94,male,0.075278372
IND,2114,-4,95,female,0.203141406
IND,2114,-4,95,male,0.112315372
IND,2115,-4,96,female,0.20242168
IND,2115,-4,96,male,0.111211099
IND,2015,-3,-3,female,0
IND,2015,-3,-3,male,0
IND,2016,-3,-2,female,0
IND,2016,-3,-2,male,0
IND,2017,-3,-1,female,0
IND,2017,-3,-1,male,0
IND,2018,-3,0,female,0.038046345
IND,2018,-3,0,male,0.036004178
IND,2019,-3,1,female,0.002642728
IND,2019,-3,1,male,0.001921614
IND,2020,-3,2,female,0.002502824
IND,2020,-3,2,male,0.001822233
IND,2021,-3,3,female,0.002370326
IND,2021,-3,3,male,0.001727992
IND,2022,-3,4,female,0.002244843
IND,2022,-3,4,male,0.001638626
IND,2023,-3,5,female,0.00062957
IND,2023,-3,5,male,0.000612119
IND,2024,-3,6,female,0.000598291
IND,2024,-3,6,male,0.000585877
IND,2025,-3,7,female,0.000568566
IND,2025,-3,7,male,0.00056076
IND,2026,-3,8,female,0.000540318
IND,2026,-3,8,male,0.00053672
IND,2027,-3,9,female,0.000513474
IND,2027,-3,9,male,0.00051371
IND,2028,-3,10,female,0.000465099
IND,2028,-3,10,male,0.00045586
IND,2029,-3,11,female,0.000449449
IND,2029,-3,11,male,0.00044191
IND,2030,-3,12,female,0.000434326
IND,2030,-3,12,male,0.000428388
IND,2031,-3,13,female,0.000419711
IND,2031,-3,13,male,0.000415279
IND,2032,-3,14,female,0.000405589
IND,2032,-3,14,male,0.000402572
IND,2033,-3,15,female,0.000761502
IND,2033,-3,15,male,0.000763438
IND,2034,-3,16,female,0.000739248
IND,2034,-3,16,male,0.000747736
IND,2035,-3,17,female,0.000717644
IND,2035,-3,17,male,0.000732357
IND,2036,-3,18,female,0.000696672
IND,2036,-3,18,male,0.000717293
IND,2037,-3,19,female,0.000676312
IND,2037,-3,19,male,0.00070254
IND,2038,-3,20,female,0.000870816
IND,2038,-3,20,male,0.001299621
IND,2039,-3,21,female,0.000845944
IND,2039,-3,21,male,0.001282659
IND,2040,-3,22,female,0.000821782
IND,2040,-3,22,male,0.001265918
IND,2041,-3,23,female,0.00079831
IND,2041,-3,23,male,0.001249395
IND,2042,-3,24,female,0.000775508
IND,2042,-3,24,male,0.001233088
IND,2043,-3,25,female,0.000750738
IND,2043,-3,25,male,0.001725067
IND,2044,-3,26,female,0.000729452
IND,2044,-3,26,male,0.001709864
IND,2045,-3,27,female,0.000708768
IND,2045,-3,27,male,0.001694793
IND,2046,-3,28,female,0.000688672
IND,2046,-3,28,male,0.001679855
IND,2047,-3,29,female,0.000669145
IND,2047,-3,29,male,0.001665049
IND,2048,-3,30,female,0.000754298
IND,2048,-3,30,male,0.00217745
IND,2049,-3,31,female,0.000734828
IND,2049,-3,31,male,0.002160514
IND,2050,-3,32,female,0.000715861
IND,2050,-3,32,male,0.00214371
IND,2051,-3,33,female,0.000697383
IND,2051,-3,33,male,0.002127036
IND,2052,-3,34,female,0.000679382
IND,2052,-3,34,male,0.002110493
IND,2053,-3,35,female,0.000928823
IND,2053,-3,35,male,0.003314948
IND,2054,-3,36,female,0.000908325
IND,2054,-3,36,male,0.003300359
IND,2055,-3,37,female,0.00088828
IND,2055,-3,37,male,0.003285832
IND,2056,-3,38,female,0.000868677
IND,2056,-3,38,male,0.003271371
IND,2057,-3,39,female,0.000849506
IND,2057,-3,39,male,0.003256972
IND,2058,-3,40,female,0.001083993
IND,2058,-3,40,male,0.003375855
IND,2059,-3,41,female,0.001060862
IND,2059,-3,41,male,0.003345591
IND,2060,-3,42,female,0.001038225
IND,2060,-3,42,male,0.003315599
IND,2061,-3,43,female,0.00101607
IND,2061,-3,43,male,0.003285876
IND,2062,-3,44,female,0.000994389
IND,2062,-3,44,male,0.003256419
IND,2063,-3,45,female,0.001591421
IND,2063,-3,45,male,0.004126892
IND,2064,-3,46,female,0.00156104
IND,2064,-3,46,male,0.004081659
IND,2065,-3,47,female,0.001531238
IND,2065,-3,47,male,0.004036923
IND,2066,-3,48,female,0.001502006
IND,2066,-3,48,male,0.003992678
IND,2067,-3,49,female,0.001473332
IND,2067,-3,49,male,0.003948918
IND,2068,-3,50,female,0.001823933
IND,2068,-3,50,male,0.004449094
IND,2069,-3,51,female,0.001783633
IND,2069,-3,51,male,0.004382944
IND,2070,-3,52,female,0.001744223
IND,2070,-3,52,male,0.004317778
IND,2071,-3,53,female,0.001705684
IND,2071,-3,53,male,0.004253582
IND,2072,-3,54,female,0.001667997
IND,2072,-3,54,male,0.004190339
IND,2073,-3,55,female,0.003159467
IND,2073,-3,55,male,0.006072813
IND,2074,-3,56,female,0.003098168
IND,2074,-3,56,male,0.005980944
IND,2075,-3,57,female,0.003038059
IND,2075,-3,57,male,0.005890462
IND,2076,-3,58,female,0.002979114
IND,2076,-3,58,male,0.005801351
IND,2077,-3,59,female,0.002921315
IND,2077,-3,59,male,0.005713586
IND,2078,-3,60,female,0.005556037
IND,2078,-3,60,male,0.007285142
IND,2079,-3,61,female,0.00545774
IND,2079,-3,61,male,0.007158113
IND,2080,-3,62,female,0.005361179
IND,2080,-3,62,male,0.007033295
IND,2081,-3,63,female,0.005266329
IND,2081,-3,63,male,0.006910658
IND,2082,-3,64,female,0.005173154
IND,2082,-3,64,male,0.006790159
IND,2083,-3,65,female,0.011306371
IND,2083,-3,65,male,0.014219718
IND,2084,-3,66,female,0.011153444
IND,2084,-3,66,male,0.014029467
IND,2085,-3,67,female,0.011002581
IND,2085,-3,67,male,0.013841761
IND,2086,-3,68,female,0.010853763
IND,2086,-3,68,male,0.013656567
IND,2087,-3,69,female,0.018857097
IND,2087,-3,69,male,0.023652937
IND,2088,-3,70,female,0.018626578
IND,2088,-3,70,male,0.023388255
IND,2089,-3,71,female,0.018398879
IND,2089,-3,71,male,0.023126539
IND,2090,-3,72,female,0.018173963
IND,2090,-3,72,male,0.022867747
IND,2091,-3,73,female,0.017951801
IND,2091,-3,73,male,0.022611856
IND,2092,-3,74,female,0.017732354
IND,2092,-3,74,male,0.022358824
IND,2093,-3,75,female,0.027684104
IND,2093,-3,75,male,0.035324305
IND,2094,-3,76,female,0.027367895
IND,2094,-3,76,male,0.034967456
IND,2095,-3,77,female,0.027055293
IND,2095,-3,77,male,0.034614209
IND,2096,-3,78,female,0.026746269
IND,2096,-3,78,male,0.034264538
IND,2097,-3,79,female,0.026440768
IND,2097,-3,79,male,0.033918392
IND,2098,-3,80,female,0.047705885
IND,2098,-3,80,male,0.039634209
IND,2099,-3,81,female,0.047287181
IND,2099,-3,81,male,0.039145671
IND,2100,-3,82,female,0.04687215
IND,2100,-3,82,male,0.038663145
IND,2101,-3,83,female,0.046460763
IND,2101,-3,83,male,0.038186569
IND,2102,-3,84,female,0.046052989
IND,2102,-3,84,male,0.037715867
IND,2103,-3,85,female,0.079084069
IND,2103,-3,85,male,0.056015421
IND,2104,-3,86,female,0.078536421
IND,2104,-3,86,male,0.055357344
IND,2105,-3,87,female,0.077992566
IND,2105,-3,87,male,0.054706987
IND,2106,-3,88,female,0.077452496
IND,2106,-3,88,male,0.054064266
IND,2107,-3,89,female,0.076916151
IND,2107,-3,89,male,0.053429101
IND,2108,-3,90,female,0.128855959
IND,2108,-3,90,male,0.079526454
IND,2109,-3,91,female,0.128190801
IND,2109,-3,91,male,0.078658096
IND,2110,-3,92,female,0.127529114
IND,2110,-3,92,male,0.077799201
IND,2111,-3,93,female,0.126870841
IND,2111,-3,93,male,0.076949678
IND,2112,-3,94,female,0.126215965
IND,2112,-3,94,male,0.076109439
IND,2113,-3,95,female,0.203863651
IND,2113,-3,95,male,0.113430612
IND,2114,-3,96,female,0.203141406
IND,2114,-3,96,male,0.112315372
IND,2115,-3,97,female,0.20242168
IND,2115,-3,97,male,0.111211099
IND,2015,-2,-2,female,0
IND,2015,-2,-2,male,0
IND,2016,-2,-1,female,0
IND,2016,-2,-1,male,0
IND,2017,-2,0,female,0.039284054
IND,2017,-2,0,male,0.037302326
IND,2018,-2,1,female,0.002790453
IND,2018,-2,1,male,0.002026414
IND,2019,-2,2,female,0.002642728
IND,2019,-2,2,male,0.001921614
IND,2020,-2,3,female,0.002502824
IND,2020,-2,3,male,0.001822233
IND,2021,-2,4,female,0.002370326
IND,2021,-2,4,male,0.001727992
IND,2022,-2,5,female,0.000662485
IND,2022,-2,5,male,0.000639537
IND,2023,-2,6,female,0.00062957
IND,2023,-2,6,male,0.000612119
IND,2024,-2,7,female,0.000598291
IND,2024,-2,7,male,0.000585877
IND,2025,-2,8,female,0.000568566
IND,2025,-2,8,male,0.00056076
IND,2026,-2,9,female,0.000540318
IND,2026,-2,9,male,0.00053672
IND,2027,-2,10,female,0.000481294
IND,2027,-2,10,male,0.000470249
IND,2028,-2,11,female,0.000465099
IND,2028,-2,11,male,0.00045586
IND,2029,-2,12,female,0.000449449
IND,2029,-2,12,male,0.00044191
IND,2030,-2,13,female,0.000434326
IND,2030,-2,13,male,0.000428388
IND,2031,-2,14,female,0.000419711
IND,2031,-2,14,male,0.000415279
IND,2032,-2,15,female,0.000784427
IND,2032,-2,15,male,0.000779471
IND,2033,-2,16,female,0.000761502
IND,2033,-2,16,male,0.000763438
IND,2034,-2,17,female,0.000739248
IND,2034,-2,17,male,0.000747736
IND,2035,-2,18,female,0.000717644
IND,2035,-2,18,male,0.000732357
IND,2036,-2,19,female,0.000696672
IND,2036,-2,19,male,0.000717293
IND,2037,-2,20,female,0.00089642
IND,2037,-2,20,male,0.001316808
IND,2038,-2,21,female,0.000870816
IND,2038,-2,21,male,0.001299621
IND,2039,-2,22,female,0.000845944
IND,2039,-2,22,male,0.001282659
IND,2040,-2,23,female,0.000821782
IND,2040,-2,23,male,0.001265918
IND,2041,-2,24,female,0.00079831
IND,2041,-2,24,male,0.001249395
IND,2042,-2,25,female,0.000772646
IND,2042,-2,25,male,0.001740407
IND,2043,-2,26,female,0.000750738
IND,2043,-2,26,male,0.001725067
IND,2044,-2,27,female,0.000729452
IND,2044,-2,27,male,0.001709864
IND,2045,-2,28,female,0.000708768
IND,2045,-2,28,male,0.001694793
IND,2046,-2,29,female,0.000688672
IND,2046,-2,29,male,0.001679855
IND,2047,-2,30,female,0.000774284
IND,2047,-2,30,male,0.002194518
IND,2048,-2,31,female,0.000754298
IND,2048,-2,31,male,0.00217745
IND,2049,-2,32,female,0.000734828
IND,2049,-2,32,male,0.002160514
IND,2050,-2,33,female,0.000715861
IND,2050,-2,33,male,0.00214371
IND,2051,-2,34,female,0.000697383
IND,2051,-2,34,male,0.002127036
IND,2052,-2,35,female,0.000949783
IND,2052,-2,35,male,0.003329603
IND,2053,-2,36,female,0.000928823
IND,2053,-2,36,male,0.003314948
IND,2054,-2,37,female,0.000908325
IND,2054,-2,37,male,0.003300359
IND,2055,-2,38,female,0.00088828
IND,2055,-2,38,male,0.003285832
IND,2056,-2,39,female,0.000868677
IND,2056,-2,39,male,0.003271371
IND,2057,-2,40,female,0.001107629
IND,2057,-2,40,male,0.003406392
IND,2058,-2,41,female,0.001083993
IND,2058,-2,41,male,0.003375855
IND,2059,-2,42,female,0.001060862
IND,2059,-2,42,male,0.003345591
IND,2060,-2,43,female,0.001038225
IND,2060,-2,43,male,0.003315599
IND,2061,-2,44,female,0.00101607
IND,2061,-2,44,male,0.003285876
IND,2062,-2,45,female,0.001622392
IND,2062,-2,45,male,0.004172625
IND,2063,-2,46,female,0.001591421
IND,2063,-2,46,male,0.004126892
IND,2064,-2,47,female,0.00156104
IND,2064,-2,47,male,0.004081659
IND,2065,-2,48,female,0.001531238
IND,2065,-2,48,male,0.004036923
IND,2066,-2,49,female,0.001502006
IND,2066,-2,49,male,0.003992678
IND,2067,-2,50,female,0.001865143
IND,2067,-2,50,male,0.004516243
